episode,epsilon,score,average_score,total_reward,average_reward,Q_table_length
1306,0.27090149805163766,28,21.372609028309103,18.0,11.380260137719969,30546
1307,0.2706307319591961,24,21.374617737003057,14.0,11.382262996941895,30572
1308,0.270360236497509,26,21.3781512605042,16.0,11.385790679908327,30600
1309,0.270090011396081,26,21.38167938931298,16.0,11.389312977099237,30628
1310,0.2698200563846868,15,21.3768115942029,5.0,11.384439359267734,30645
1311,0.2695503711933716,17,21.3734756097561,7.0,11.38109756097561,30664
1312,0.26928095555244996,22,21.373952779893376,12.0,11.381568926123382,30688
1313,0.2690118091925064,17,21.37062404870624,7.0,11.378234398782343,30707
1314,0.26874293184439435,8,21.36045627376426,-2.0,11.3680608365019,30717
1315,0.2684743232392366,22,21.36094224924012,12.0,11.368541033434651,30741
1316,0.2682059831084244,23,21.362186788154897,13.0,11.369779802581625,30766
1317,0.26793791118361776,48,21.382397572078908,38.0,11.38998482549317,30816
1318,0.26767010719674456,15,21.377558756633814,5.0,11.385140257771038,30833
1319,0.2674025708800009,29,21.383333333333333,19.0,11.39090909090909,30864
1320,0.26713530196585034,27,21.38758516275549,17.0,11.395155185465557,30893
1321,0.2668683001870241,12,21.380484114977307,2.0,11.388048411497731,30907
1322,0.2666015652765202,13,21.374149659863946,3.0,11.381708238851097,30922
1323,0.2663350969676039,15,21.369335347432024,5.0,11.376888217522659,30939
1324,0.26606889499380665,10,21.36075471698113,0.0,11.368301886792453,30951
1325,0.2658029590889266,13,21.35444947209653,3.0,11.361990950226245,30966
1326,0.2655372889870278,13,21.348153730218538,3.0,11.355689525244914,30981
1327,0.2652718844224401,16,21.344126506024097,6.0,11.351656626506024,30999
1328,0.2650067451297589,10,21.33559066967645,0.0,11.343115124153499,31011
1329,0.26474187084384504,30,21.342105263157894,20.0,11.349624060150376,31043
1330,0.26447726129982396,13,21.335837716003006,3.0,11.34335086401202,31058
1331,0.2642129162330863,11,21.32807807807808,1.0,11.335585585585585,31071
1332,0.2639488353792868,33,21.336834208552137,23.0,11.344336084021005,31106
1333,0.2636850184743448,88,21.38680659670165,78.0,11.394302848575713,31196
1334,0.2634214652544431,12,21.379775280898876,2.0,11.387265917602996,31210
1335,0.2631581754560287,14,21.37425149700599,4.0,11.381736526946108,31226
1336,0.26289514881581166,12,21.367240089753178,2.0,11.37471952131638,31240
1337,0.26263238507076536,10,21.358744394618835,0.0,11.366218236173394,31252
1338,0.262369883958126,39,21.37191934279313,29.0,11.379387602688574,31293
1339,0.2621076452153925,45,21.38955223880597,35.0,11.397014925373135,31340
1340,0.261845668580326,11,21.381804623415363,1.0,11.389261744966444,31353
1341,0.26158395379094995,20,21.380774962742176,10.0,11.38822652757079,31375
1342,0.2613225005855494,11,21.373045420699924,1.0,11.380491437081162,31388
1343,0.2610613087026713,15,21.368303571428573,5.0,11.375744047619047,31405
1344,0.26080037788112365,16,21.364312267657994,6.0,11.371747211895912,31423
1345,0.2605397078599756,20,21.36329866270431,10.0,11.37072808320951,31445
1346,0.2602792983785571,27,21.36748329621381,17.0,11.374907201187824,31474
1347,0.26001914917645874,14,21.362017804154302,4.0,11.369436201780415,31490
1348,0.2597592599935311,26,21.36545589325426,16.0,11.372868791697554,31518
1349,0.25949963056988523,14,21.36,4.0,11.367407407407407,31534
1350,0.2592402606458915,30,21.366395262768318,20.0,11.37379718726869,31566
1351,0.25898114996218,28,21.37130177514793,18.0,11.378698224852071,31596
1352,0.25872229825964005,8,21.361419068736144,-2.0,11.368810051736881,31606
1353,0.25846370527942,17,21.358197932053177,7.0,11.365583456425407,31625
1354,0.25820537076292666,22,21.358671586715868,12.0,11.366051660516606,31649
1355,0.2579472944518257,20,21.357669616519175,10.0,11.36504424778761,31671
1356,0.25768947608804055,12,21.350773765659543,2.0,11.358142962417096,31685
1357,0.2574319154137531,17,21.347569955817377,7.0,11.354933726067747,31704
1358,0.2571746121714024,13,21.341427520235467,3.0,11.34878587196468,31719
1359,0.25691756610368544,25,21.344117647058823,15.0,11.351470588235294,31746
1360,0.2566607769535559,11,21.33651726671565,1.0,11.343864805290227,31759
1361,0.2564042444642247,46,21.354625550660792,36.0,11.361967694566813,31807
1362,0.2561479683791593,50,21.375641966250917,40.0,11.382978723404255,31859
1363,0.25589194844208374,33,21.3841642228739,23.0,11.39149560117302,31894
1364,0.25563618439697783,30,21.39047619047619,20.0,11.397802197802198,31926
1365,0.2553806759880777,20,21.389458272327964,10.0,11.396778916544656,31948
1366,0.2551254229598748,13,21.38332114118508,3.0,11.39063643013899,31963
1367,0.25487042505711616,33,21.391812865497077,23.0,11.399122807017545,31998
1368,0.2546156820248037,14,21.386413440467493,4.0,11.393718042366691,32014
1369,0.25436119360819465,11,21.37883211678832,1.0,11.386131386861313,32027
1370,0.25410695955280027,49,21.398978847556528,39.0,11.406272793581328,32078
1371,0.2538529796043867,45,21.416180758017493,35.0,11.423469387755102,32125
1372,0.25359925350897383,21,21.415877640203934,11.0,11.423160961398398,32148
1373,0.25334578101283567,18,21.41339155749636,8.0,11.420669577874818,32168
1374,0.25309256186249957,14,21.408,4.0,11.415272727272727,32184
1375,0.25283959580474646,10,21.399709302325583,0.0,11.406976744186046,32196
1376,0.2525868825866102,14,21.39433551198257,4.0,11.40159767610748,32212
1377,0.25233442195537764,37,21.40566037735849,27.0,11.412917271407837,32251
1378,0.25208221365858796,24,21.407541696881797,14.0,11.414793328498913,32277
1379,0.25183025744403303,18,21.405072463768114,8.0,11.41231884057971,32297
1380,0.25157855305975646,20,21.404055032585084,10.0,11.411296162201303,32319
1381,0.251327100254054,22,21.404486251808972,12.0,11.411722141823445,32343
1382,0.25107589877547265,12,21.397686189443238,2.0,11.404916847433116,32357
1383,0.2508249483728111,17,21.39450867052023,7.0,11.401734104046243,32376
1384,0.25057424879511875,12,21.38772563176895,2.0,11.394945848375452,32390
1385,0.2503237997916961,16,21.383838383838384,6.0,11.391053391053392,32408
1386,0.2500736011120941,20,21.38284066330209,10.0,11.390050468637346,32430
1387,0.24982365250611405,42,21.397694524495677,32.0,11.404899135446685,32474
1388,0.24957395372380728,10,21.389488840892728,0.0,11.396688264938804,32486
1389,0.2493245045154751,21,21.389208633093524,11.0,11.396402877697842,32509
1390,0.24907530463166816,12,21.382458662832494,2.0,11.389647735442129,32523
1391,0.24882635382318666,16,21.378591954022987,6.0,11.385775862068966,32541
1392,0.24857765184107966,11,21.37114142139268,1.0,11.378320172290021,32554
1393,0.24832919843664528,10,21.362984218077475,0.0,11.370157819225252,32566
1394,0.24808099336142997,12,21.356272401433692,2.0,11.363440860215054,32580
1395,0.24783303636722875,15,21.351719197707737,5.0,11.35888252148997,32597
1396,0.2475853272060845,12,21.34502505368647,2.0,11.352183249821046,32611
1397,0.24733786563028815,11,21.337625178826894,1.0,11.3447782546495,32624
1398,0.24709065139237796,12,21.330950679056468,2.0,11.338098641887063,32638
1399,0.24684368424513983,16,21.327142857142857,6.0,11.334285714285715,32656
1400,0.24659696394160643,58,21.353319057815845,48.0,11.3604568165596,32716
1401,0.24635049023505762,11,21.345934379457915,1.0,11.353067047075607,32729
1402,0.2461042628790195,15,21.341411261582323,5.0,11.348538845331433,32746
1403,0.2458582816272648,23,21.34259259259259,13.0,11.3497150997151,32771
1404,0.2456125462338122,15,21.338078291814945,5.0,11.345195729537366,32788
1405,0.24536705645292634,11,21.33072546230441,1.0,11.337837837837839,32801
1406,0.24512181203911731,16,21.326936744847192,6.0,11.33404406538735,32819
1407,0.24487681274714082,8,21.31747159090909,-2.0,11.324573863636363,32829
1408,0.2446320583319975,15,21.312987934705465,5.0,11.320085166784954,32846
1409,0.2443875485489328,18,21.31063829787234,8.0,11.317730496453901,32866
1410,0.2441432831534371,33,21.31892274982282,23.0,11.326009922041106,32901
1411,0.24389926190124483,49,21.338526912181305,39.0,11.345609065155807,32952
1412,0.24365548454833486,34,21.347487615003537,24.0,11.354564755838641,32988
1413,0.24341195085092968,29,21.352899575671852,19.0,11.35997171145686,33019
1414,0.24316866056549566,25,21.35547703180212,15.0,11.362544169611308,33046
1415,0.24292561344874244,15,21.350988700564972,5.0,11.358050847457626,33063
1416,0.24268280925762298,31,21.357798165137616,21.0,11.36485532815808,33096
1417,0.24244024774933293,24,21.35966149506347,14.0,11.366713681241185,33122
1418,0.2421979286813109,12,21.353065539112052,2.0,11.360112755461593,33136
1419,0.24195585181123766,23,21.354225352112675,13.0,11.361267605633802,33161
1420,0.24171401689703645,54,21.377199155524277,44.0,11.38423645320197,33217
1421,0.24147242369687225,20,21.376230661040786,10.0,11.383263009845288,33239
1422,0.24123107196915192,30,21.382290934645116,20.0,11.389318341531975,33271
1423,0.24098996147252358,24,21.384129213483146,14.0,11.39115168539326,33297
1424,0.24074909196587688,10,21.376140350877193,0.0,11.383157894736842,33309
1425,0.24050846320834213,12,21.369565217391305,2.0,11.376577840112201,33323
1426,0.2402680749592907,11,21.36229852838122,1.0,11.369306236860547,33336
1427,0.2400279269783342,11,21.355042016806724,1.0,11.36204481792717,33349
1428,0.2397880190253247,9,21.346396081175648,-1.0,11.353393981805459,33360
1429,0.2395483508603542,18,21.344055944055945,8.0,11.35104895104895,33380
1430,0.23930892224375455,29,21.34940600978337,19.0,11.356394129979035,33411
1431,0.23906973293609704,12,21.342877094972067,2.0,11.349860335195531,33425
1432,0.23883078269819244,12,21.33635729239358,2.0,11.343335659455688,33439
1433,0.2385920712910904,32,21.34379358437936,22.0,11.350767085076708,33473
1434,0.23835359847607956,21,21.343554006968642,11.0,11.350522648083624,33496
1435,0.23811536401468703,19,21.341922005571032,9.0,11.348885793871867,33517
1436,0.2378773676686784,11,21.33472512178149,1.0,11.34168406402227,33530
1437,0.2376396092000572,12,21.328233657858135,2.0,11.33518776077886,33544
1438,0.23740208837106508,14,21.32314107018763,4.0,11.330090340514246,33560
1439,0.23716480494418105,16,21.319444444444443,6.0,11.32638888888889,33578
1440,0.23692775868212176,15,21.315058986814712,5.0,11.321998612074948,33595
1441,0.23669094934784088,11,21.307905686546462,1.0,11.314840499306518,33608
1442,0.2364543767045291,32,21.315315315315317,22.0,11.322245322245323,33642
1443,0.23621804051561368,50,21.33518005540166,40.0,11.342105263157896,33694
1444,0.23598194054475852,13,21.32941176470588,3.0,11.336332179930796,33709
1445,0.23574607655586352,21,21.32918395573997,11.0,11.336099585062241,33732
1446,0.23551044831306475,12,21.322736696613685,2.0,11.329647546648237,33746
1447,0.2352750555807339,17,21.319751381215468,7.0,11.326657458563536,33765
1448,0.23503989812347828,22,21.320220841959973,12.0,11.32712215320911,33789
1449,0.2348049757061403,27,21.324137931034482,17.0,11.331034482758621,33818
1450,0.23457028809379765,11,21.317022742935908,1.0,11.323914541695382,33831
1451,0.23433583505176261,24,21.318870523415978,14.0,11.325757575757576,33857
1452,0.2341016163455822,19,21.317274604267034,9.0,11.32415691672402,33878
1453,0.23386763174103756,24,21.319119669876205,14.0,11.325997248968363,33904
1454,0.23363388100414423,19,21.317525773195875,9.0,11.324398625429554,33925
1455,0.23340036390115132,11,21.310439560439562,1.0,11.317307692307692,33938
1456,0.2331670801985418,16,21.306794783802335,6.0,11.313658201784488,33956
1457,0.23293402966303187,10,21.299039780521262,0.0,11.305898491083676,33968
1458,0.23270121206157107,11,21.291980808773133,1.0,11.298834818368746,33981
1459,0.23246862716134165,38,21.303424657534247,28.0,11.31027397260274,34021
1460,0.23223627472975883,13,21.297741273100616,3.0,11.304585900068446,34036
1461,0.23200415453447004,14,21.292749658002737,4.0,11.299589603283174,34052
1462,0.23177226634335515,18,21.2904989747095,8.0,11.297334244702666,34072
1463,0.2315406099245259,19,21.28893442622951,9.0,11.295765027322405,34093
1464,0.23130918504632592,17,21.286006825938568,7.0,11.29283276450512,34112
1465,0.23107799147733019,30,21.291950886766713,20.0,11.298772169167803,34144
1466,0.23084702898634524,22,21.29243353783231,12.0,11.299250170415815,34168
1467,0.2306162973424085,39,21.30449591280654,29.0,11.311307901907357,34209
1468,0.23038579631478834,15,21.300204220558204,5.0,11.307011572498299,34226
1469,0.23015552567298364,18,21.29795918367347,8.0,11.304761904761905,34246
1470,0.22992548518672384,9,21.289598912304555,-1.0,11.296397008837525,34257
1471,0.22969567462596835,18,21.28736413043478,8.0,11.294157608695652,34277
1472,0.22946609376090668,14,21.28241683638832,4.0,11.289205702647658,34293
1473,0.22923674236195785,17,21.279511533242875,7.0,11.28629579375848,34312
1474,0.2290076201997705,17,21.276610169491526,7.0,11.283389830508474,34331
1475,0.22877872704522242,24,21.278455284552845,14.0,11.285230352303524,34357
1476,0.2285500626694205,27,21.28232904536222,17.0,11.289099526066352,34386
1477,0.22832162684370022,33,21.290257104194858,23.0,11.29702300405954,34421
1478,0.22809341933962587,12,21.28397565922921,2.0,11.290736984448952,34435
1479,0.22786543992898983,49,21.302702702702703,39.0,11.30945945945946,34486
1480,0.22763768838381274,13,21.297096556380822,3.0,11.303848750844024,34501
1481,0.22741016447634296,10,21.289473684210527,0.0,11.296221322537113,34513
1482,0.22718286797905665,10,21.28186109238031,0.0,11.288604180714767,34525
1483,0.22695579866465723,15,21.277628032345014,5.0,11.284366576819407,34542
1484,0.22672895630607542,11,21.270707070707072,1.0,11.277441077441077,34555
1485,0.22650234067646874,15,21.26648721399731,5.0,11.27321668909825,34572
1486,0.2262759515492217,18,21.264290517821117,8.0,11.271015467383995,34592
1487,0.22604978869794498,20,21.263440860215052,10.0,11.27016129032258,34614
1488,0.22582385189647586,11,21.256548018804565,1.0,11.263263935527199,34627
1489,0.22559814091887742,14,21.251677852348994,4.0,11.258389261744966,34643
1490,0.22537265553943872,30,21.25754527162978,20.0,11.264252179745137,34675
1491,0.22514739553267432,30,21.263404825737265,20.0,11.270107238605899,34707
1492,0.22492236067332425,14,21.25853985264568,4.0,11.26523777628935,34723
1493,0.22469755073635353,28,21.26305220883534,18.0,11.269745649263722,34753
1494,0.22447296549695234,24,21.264882943143814,14.0,11.271571906354515,34779
1495,0.22424860473053532,31,21.27139037433155,21.0,11.27807486631016,34812
1496,0.22402446821274175,14,21.266533066132265,4.0,11.273213092852371,34828
1497,0.223800555719435,40,21.279038718291055,30.0,11.285714285714286,34870
1498,0.22357686702670268,18,21.276851234156105,8.0,11.283522348232156,34890
1499,0.22335340191085598,21,21.276666666666667,11.0,11.283333333333333,34913
1500,0.22313016014842982,8,21.26782145236509,-2.0,11.274483677548302,34923
1501,0.22290714151618238,26,21.27097203728362,16.0,11.27762982689747,34951
1502,0.22268434579109508,14,21.266134397870925,4.0,11.272787757817698,34967
1503,0.22246177275037207,18,21.263962765957448,8.0,11.27061170212766,34987
1504,0.2222394221714404,17,21.261129568106313,7.0,11.267774086378738,35006
1505,0.22201729383194937,15,21.256972111553786,5.0,11.263612217795485,35023
1506,0.22179538750977074,15,21.252820172528203,5.0,11.25945587259456,35040
1507,0.22157370298299803,19,21.25132625994695,9.0,11.257957559681698,35061
1508,0.22135224002994683,14,21.24652087475149,4.0,11.253147779986746,35077
1509,0.22113099842915407,31,21.252980132450332,21.0,11.259602649006622,35110
1510,0.2209099779593782,40,21.265387160820648,30.0,11.272005294506949,35152
1511,0.22068917839959865,13,21.259920634920636,3.0,11.26653439153439,35167
1512,0.22046859952901593,18,21.25776602775942,8.0,11.264375413086583,35187
1513,0.22024824112705108,17,21.254953764861295,7.0,11.261558784676353,35206
1514,0.22002810297334574,55,21.277227722772277,45.0,11.283828382838283,35263
1515,0.21980818484776168,23,21.278364116094988,13.0,11.284960422163588,35288
1516,0.21958848653038082,12,21.27224785761371,2.0,11.278839815425181,35302
1517,0.21936900780150476,16,21.268774703557312,6.0,11.27536231884058,35320
1518,0.2191497484416548,39,21.280447662936144,29.0,11.28703094140882,35361
1519,0.2189307082315715,14,21.27565789473684,4.0,11.282236842105263,35377
1520,0.21871188695221475,35,21.284681130834976,25.0,11.291255752794214,35414
1521,0.21849328438476312,20,21.2838370565046,10.0,11.290407358738502,35436
1522,0.21827490031061414,25,21.286277084701247,15.0,11.29284307288247,35463
1523,0.2180567345113836,15,21.28215223097113,5.0,11.288713910761155,35480
1524,0.21783878676890578,22,21.282622950819672,12.0,11.289180327868852,35504
1525,0.21762105686523284,15,21.278505897771954,5.0,11.285058977719528,35521
1526,0.21740354458263497,17,21.27570399476097,7.0,11.282252783235101,35540
1527,0.21718624970359973,11,21.268979057591622,1.0,11.275523560209423,35553
1528,0.21696917201083235,11,21.262262916939175,1.0,11.268803139306737,35566
1529,0.216752311287255,9,21.254248366013073,-1.0,11.260784313725491,35577
1530,0.21653566731600707,18,21.25212279555846,8.0,11.258654474199869,35597
1531,0.21631923988044444,29,21.257180156657963,19.0,11.263707571801566,35628
1532,0.21610302876413975,44,21.2720156555773,34.0,11.278538812785389,35674
1533,0.2158870337508818,13,21.266623207301173,3.0,11.273142112125162,35689
1534,0.21567125462467565,16,21.263192182410425,6.0,11.26970684039088,35707
1535,0.21545569116974203,20,21.262369791666668,10.0,11.268880208333334,35729
1536,0.21524034317051757,15,21.25829538061158,5.0,11.26480156148341,35746
1537,0.21502521041165426,27,21.262028608582575,17.0,11.26853055916775,35775
1538,0.2148102926780192,24,21.26380766731644,14.0,11.27030539311241,35801
1539,0.21459558975469478,16,21.26038961038961,6.0,11.266883116883117,35819
1540,0.21438110142697794,16,21.256975989617132,6.0,11.263465282284232,35837
1541,0.21416682748038046,27,21.260700389105057,17.0,11.267185473411155,35866
1542,0.21395276770062824,20,21.259883344134803,10.0,11.266364225534673,35888
1543,0.2137389218736616,17,21.257124352331605,7.0,11.26360103626943,35907
1544,0.2135252897856346,8,21.24854368932039,-2.0,11.255016181229774,35917
1545,0.21331187122291523,11,21.241914618369986,1.0,11.248382923673997,35930
1546,0.21309866597208482,32,21.248868778280542,22.0,11.255332902391727,35964
1547,0.21288567381993817,28,21.253229974160206,18.0,11.25968992248062,35994
1548,0.21267289455348304,13,21.247901872175596,3.0,11.254357650096837,36009
1549,0.21246032795994024,26,21.250967741935483,16.0,11.25741935483871,36037
1550,0.21224797382674304,14,21.24629271437782,4.0,11.252740167633785,36053
1551,0.2120358319415374,41,21.2590206185567,31.0,11.265463917525773,36096
1552,0.21182390209218135,16,21.25563425627817,6.0,11.262073406310368,36114
1553,0.2116121840667451,16,21.25225225225225,6.0,11.258687258687258,36132
1554,0.21140067765351048,49,21.270096463022508,39.0,11.27652733118971,36183
1555,0.21118938264097117,11,21.263496143958868,1.0,11.269922879177377,36196
1556,0.21097829881783206,70,21.294797687861273,60.0,11.301220295439949,36268
1557,0.2107674259730094,15,21.29075738125802,5.0,11.297175866495508,36285
1558,0.21055676389563024,11,21.284156510583706,1.0,11.290570878768442,36298
1559,0.21034631237503254,38,21.294871794871796,28.0,11.301282051282051,36338
1560,0.21013607120076472,40,21.306854580397182,30.0,11.313260730301089,36380
1561,0.20992604016258565,13,21.301536491677336,3.0,11.307938540332907,36395
1562,0.2097162190504642,16,21.298144593730008,6.0,11.304542546385157,36413
1563,0.20950660765457932,31,21.304347826086957,21.0,11.31074168797954,36446
1564,0.20929720576531952,11,21.29776357827476,1.0,11.304153354632588,36459
1565,0.20908801317328293,32,21.304597701149426,22.0,11.310983397190293,36493
1566,0.20887902966927693,10,21.297383535417996,0.0,11.303765156349712,36505
1567,0.20867025504431805,22,21.29783163265306,12.0,11.30420918367347,36529
1568,0.20846168908963153,20,21.29700446144041,10.0,11.303377947737413,36551
1569,0.20825333159665155,18,21.294904458598726,8.0,11.301273885350318,36571
1570,0.20804518235702046,19,21.293443666454486,9.0,11.299809038828771,36592
1571,0.20783724116258911,24,21.295165394402037,14.0,11.301526717557252,36618
1572,0.2076295078054162,27,21.298792116973935,17.0,11.305149396058487,36647
1573,0.20742198207776844,20,21.297966963151207,10.0,11.304320203303686,36669
1574,0.20721466377212,43,21.311746031746033,33.0,11.318095238095237,36714
1575,0.20700755268115265,37,21.321700507614214,27.0,11.328045685279188,36753
1576,0.20680064859775515,10,21.314521242866203,0.0,11.320862396956246,36765
1577,0.20659395131502356,20,21.313688212927758,10.0,11.320025348542458,36787
1578,0.20638746062626045,9,21.30588980367321,-1.0,11.31222292590247,36798
1579,0.20618117632497523,11,21.299367088607596,1.0,11.305696202531646,36811
1580,0.20597509820488344,22,21.299810246679318,12.0,11.306135357368754,36835
1581,0.20576922605990708,36,21.309102402022756,26.0,11.315423514538558,36873
1582,0.2055635596841739,24,21.31080227416298,14.0,11.317119393556538,36899
1583,0.20535809887201756,18,21.30871212121212,8.0,11.315025252525253,36919
1584,0.20515284341797715,27,21.312302839116718,17.0,11.318611987381704,36948
1585,0.2049477931167973,29,21.317150063051702,19.0,11.323455233291298,36979
1586,0.20474294776342764,42,21.330182734719596,32.0,11.33648393194707,37023
1587,0.2045383071530228,14,21.325566750629722,4.0,11.331863979848867,37039
1588,0.20433387108094214,14,21.320956576463185,4.0,11.327249842668344,37055
1589,0.20412963934274964,20,21.320125786163523,10.0,11.326415094339623,37077
1590,0.20392561173421342,16,21.316781898177247,6.0,11.323067253299811,37095
1591,0.203721788051306,14,21.31218592964824,4.0,11.318467336683417,37111
1592,0.20351816809020354,46,21.327683615819208,36.0,11.333961079723792,37159
1593,0.20331475164728618,23,21.328732747804267,13.0,11.335006273525721,37184
1594,0.20311153851913738,34,21.33667711598746,24.0,11.34294670846395,37220
1595,0.20290852850254407,27,21.340225563909776,17.0,11.346491228070175,37249
1596,0.2027057213944961,16,21.33688165309956,6.0,11.343143393863494,37267
1597,0.20250311699218648,19,21.335419274092615,9.0,11.341677096370463,37288
1598,0.2023007150930107,18,21.333333333333332,8.0,11.339587242026266,37308
1599,0.2020985154945669,13,21.328125,3.0,11.334375,37323
1600,0.20189651799465538,22,21.328544659587756,12.0,11.33479075577764,37347
1601,0.20169472239127875,19,21.3270911360799,9.0,11.333333333333334,37368
1602,0.20149312848264125,11,21.32064878353088,1.0,11.326887086712414,37381
1603,0.2012917360671491,9,21.31296758104738,-1.0,11.319201995012468,37392
1604,0.20109054494340972,14,21.30841121495327,4.0,11.314641744548286,37408
1605,0.20088955491023208,26,21.311332503113324,16.0,11.317559153175592,37436
1606,0.20068876576662606,20,21.310516490354697,10.0,11.316739265712508,37458
1607,0.20048817731180257,26,21.313432835820894,16.0,11.319651741293532,37486
1608,0.20028778934517305,23,21.314481044126786,13.0,11.320696084524549,37511
1609,0.20008760166634962,72,21.345962732919254,62.0,11.352173913043478,37585
1610,0.1998876140751445,10,21.338919925512105,0.0,11.345127250155183,37597
1611,0.19968782637157012,17,21.33622828784119,7.0,11.342431761786601,37616
1612,0.19948823835583873,18,21.334159950402977,8.0,11.340359578425295,37636
1613,0.19928884982836237,14,21.329615861214375,4.0,11.335811648079305,37652
1614,0.1990896605897524,33,21.33684210526316,23.0,11.343034055727554,37687
1615,0.19889067044081962,11,21.330445544554454,1.0,11.336633663366337,37700
1616,0.19869187918257386,13,21.325293753865182,3.0,11.33147804576376,37715
1617,0.19849328661622387,10,21.31829419035847,0.0,11.324474660074166,37727
1618,0.19829489254317698,11,21.31192093885114,1.0,11.318097591105621,37740
1619,0.19809669676503922,16,21.308641975308642,6.0,11.314814814814815,37758
1620,0.19789869908361465,18,21.306600863664404,8.0,11.312769895126465,37778
1621,0.19770089930090573,16,21.303329223181258,6.0,11.309494451294698,37796
1622,0.19750329721911256,13,21.298213185459026,3.0,11.304374614910659,37811
1623,0.19730589264063308,16,21.294950738916256,6.0,11.301108374384237,37829
1624,0.19710868536806264,10,21.288,0.0,11.294153846153845,37841
1625,0.19691167520419406,11,21.281672816728168,1.0,11.287822878228782,37854
1626,0.19671486195201704,7,21.272894898586355,-3.0,11.279041180086049,37863
1627,0.19651824541471838,10,21.265970515970515,0.0,11.272113022113022,37875
1628,0.1963218253956815,16,21.262737875997544,6.0,11.268876611418047,37893
1629,0.19612560169848642,23,21.263803680981596,13.0,11.269938650306749,37918
1630,0.19592957412690934,22,21.264255058246473,12.0,11.270386266094421,37942
1631,0.19573374248492273,30,21.269607843137255,20.0,11.275735294117647,37974
1632,0.1955381065766949,14,21.265156154317207,4.0,11.271279853031231,37990
1633,0.19534266620658997,13,21.260097919216648,3.0,11.266217870257037,38005
1634,0.1951474211791675,11,21.25382262996942,1.0,11.259938837920489,38018
1635,0.1949523712991825,9,21.246332518337407,-1.0,11.25244498777506,38029
1636,0.194757516371585,13,21.24129505192425,3.0,11.247403787416005,38044
1637,0.19456285620152014,19,21.23992673992674,9.0,11.246031746031745,38065
1638,0.19436839059432767,19,21.2385600976205,9.0,11.244661378889568,38086
1639,0.19417411935554202,25,21.240853658536587,15.0,11.246951219512194,38113
1640,0.19398004229089189,23,21.241925655088362,13.0,11.248019500304693,38138
1641,0.1937861592063002,13,21.236906211936663,3.0,11.242996345919611,38153
1642,0.1935924699078839,15,21.233110164333535,5.0,11.23919659160073,38170
1643,0.19339897420195362,17,21.230535279805352,7.0,11.23661800486618,38189
1644,0.19320567189501364,16,21.227355623100305,6.0,11.233434650455926,38207
1645,0.19301256279376172,60,21.25091130012151,50.0,11.256986634264885,38269
1646,0.1928196467050886,25,21.25318761384335,15.0,11.25925925925926,38296
1647,0.19262692343607832,12,21.24757281553398,2.0,11.25364077669903,38310
1648,0.19243439279400748,12,21.24196482716798,2.0,11.248029108550636,38324
1649,0.1922420545863455,19,21.240606060606062,9.0,11.246666666666666,38345
1650,0.19204990862075408,14,21.236220472440944,4.0,11.242277407631738,38361
1651,0.19185795470508735,14,21.2318401937046,4.0,11.237893462469733,38377
1652,0.19166619264739126,20,21.231094978826377,10.0,11.237144585601936,38399
1653,0.19147462225590384,26,21.23397823458283,16.0,11.240024183796857,38427
1654,0.19128324333905458,28,21.238066465256797,18.0,11.244108761329304,38457
1655,0.19109205570546464,21,21.23792270531401,11.0,11.243961352657005,38480
1656,0.19090105916394629,19,21.23657211828606,9.0,11.24260712130356,38501
1657,0.19071025352350304,21,21.23642943305187,11.0,11.242460796139927,38524
1658,0.19051963859332918,14,21.23206751054852,4.0,11.238095238095237,38540
1659,0.19032921418280985,12,21.226506024096384,2.0,11.232530120481927,38554
1660,0.1901389801015205,14,21.222155328115594,4.0,11.228175797712222,38570
1661,0.18994893615922714,13,21.217208182912152,3.0,11.223225030084237,38585
1662,0.18975908216588572,22,21.217678893565846,12.0,11.223692122669874,38609
1663,0.18956941793164234,31,21.223557692307693,21.0,11.229567307692308,38642
1664,0.18937994326683263,17,21.22102102102102,7.0,11.227027027027027,38661
1665,0.18919065798198204,18,21.21908763505402,8.0,11.225090036014405,38681
1666,0.18900156188780515,13,21.214157168566288,3.0,11.220155968806239,38696
1667,0.1888126547952059,18,21.212230215827336,8.0,11.218225419664268,38716
1668,0.1886239365152772,14,21.2079089275015,4.0,11.213900539245056,38732
1669,0.18843540685930069,12,21.20239520958084,2.0,11.208383233532935,38746
1670,0.1882470656387468,25,21.204667863554757,15.0,11.210652304009574,38773
1671,0.18805891266527416,17,21.202153110047846,7.0,11.208133971291867,38792
1672,0.18787094775072993,16,21.199043634190076,6.0,11.205020920502092,38810
1673,0.18768317070714904,12,21.193548387096776,2.0,11.19952210274791,38824
1674,0.18749558134675456,31,21.199402985074627,21.0,11.205373134328358,38857
1675,0.18730817948195702,30,21.204653937947494,20.0,11.210620525059666,38889
1676,0.1871209649253546,15,21.200954084675015,5.0,11.206917113893859,38906
1677,0.18693393748973264,11,21.19487485101311,1.0,11.200834326579262,38919
1678,0.1867470969880638,48,21.210839785586657,38.0,11.216795711733175,38969
1679,0.18656044323350748,22,21.211309523809526,12.0,11.217261904761905,38993
1680,0.18637397603940997,13,21.2064247471743,3.0,11.212373587150505,39008
1681,0.186187695219304,12,21.200951248513675,2.0,11.206896551724139,39022
1682,0.1860016005869088,10,21.194295900178254,0.0,11.200237670825906,39034
1683,0.18581569195612965,12,21.188836104513065,2.0,11.194774346793348,39048
