episode,epsilon,score,average_score,total_reward,average_reward
304,0.2178795886667409,-0.5763001430637441,-0.38263362069777557,-209.0,-209.0
305,0.2167901907234072,-0.37422460754452946,-0.38260614026263423,-209.0,-209.0
306,0.21570623976979014,-0.34114630750128716,-0.3824710919474507,-209.0,-209.0
307,0.21462770857094118,-0.2299804932706622,-0.3819759926010975,-209.0,-209.0
308,0.21355457002808648,-0.5168011682471617,-0.38241232003037273,-209.0,-209.0
309,0.21248679717794605,-0.34295684446676666,-0.38228504430274823,-209.0,-209.0
310,0.21142436319205632,-0.3238964961621539,-0.3820972997749649,-209.0,-209.0
311,0.21036724137609603,-0.23668529819405612,-0.38163123566733387,-209.0,-209.0
312,0.20931540516921554,-0.13771706940428668,-0.38085195718087045,-209.0,-209.0
313,0.20826882814336947,-0.15503625432042994,-0.38013279889150603,-209.0,-209.0
314,0.20722748400265262,-0.34755721688733116,-0.38002938434546096,-209.0,-209.0
315,0.20619134658263935,-0.5231391457218839,-0.3804822633371585,-209.0,-209.0
316,0.20516038984972615,-0.3953291216562848,-0.38052909885236086,-209.0,-209.0
317,0.2041345879004775,-0.46166911380202047,-0.3807842561320767,-209.0,-209.0
318,0.2031139149609751,-0.4456375238913494,-0.3809875579118864,-209.0,-209.0
319,0.20209834538617025,-0.516554154673074,-0.38141120352676505,-209.0,-209.0
320,0.2010878536592394,-0.309621387142251,-0.38118755923896286,-209.0,-209.0
321,0.2000824143909432,-0.39604657047119257,-0.3812337052365785,-209.0,-209.0
322,0.19908200231898848,-0.5625677533595677,-0.3817951109583215,-209.0,-209.0
323,0.19808659230739353,-0.337142878867216,-0.38165729542717614,-209.0,-209.0
324,0.19709615934585656,-0.3709297752049435,-0.38162428767264617,-209.0,-209.0
325,0.19611067854912728,-0.16547982276215908,-0.3809612678416324,-209.0,-209.0
326,0.19513012515638165,-0.3588986585835493,-0.3808937980885496,-209.0,-209.0
327,0.19415447453059972,-0.2673885675787381,-0.3805477455565075,-209.0,-209.0
328,0.19318370215794672,-0.4632440543190808,-0.38079910211809587,-209.0,-209.0
329,0.192217783647157,-0.5243051199645915,-0.38123396883884286,-209.0,-209.0
330,0.1912566947289212,-0.4157891870681508,-0.38133836526853865,-209.0,-209.0
331,0.1903004112552766,-0.4049383244460639,-0.38140944948292876,-209.0,-209.0
332,0.18934890919900021,-0.4005434377775124,-0.38146690890723683,-209.0,-209.0
333,0.18840216465300522,-0.2911171424052283,-0.3811964006242967,-209.0,-209.0
334,0.18746015382974018,-0.5388250811756126,-0.38166693399907675,-209.0,-209.0
335,0.1865228530605915,-0.3103339124096811,-0.3814546333395845,-209.0,-209.0
336,0.18559023879528855,-0.17205670376126836,-0.38083327449810583,-209.0,-209.0
337,0.1846622876013121,-0.4794307397964807,-0.38112498297531994,-209.0,-209.0
